'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
0,1,5,1500,'FUTURE',3,22,111504,1798,'y1004','',5.28E+01,1500,1
2,7,5,2500,'MANNER',99,0,115505,Inf,'y1004','',5.48E+01,2500,0
1,4,5,1500,'PLEASURE',3,22,120505,372,'y1004','',5.73E+01,1500,3
2,7,5,2000,'HAIR',1,22,124504,2024,'y1004','',5.93E+01,2000,0
1,2,5,2500,'BOTTLE',2,2,129004,594,'y1004','',6.15E+01,2500,1
1,5,5,2500,'FILE',2,2,134004,1364,'y1004','',6.40E+01,2500,5
0,2,5,3000,'DECISION',3,22,139005,553,'y1004','',6.65E+01,3000,1
2,7,5,1500,'FINE',2,2,144504,760,'y1004','',6.93E+01,1500,0
0,4,5,2500,'ROAD',2,2,148504,1440,'y1004','',7.13E+01,2500,3
2,7,5,1500,'NATURE',1,22,153505,979,'y1004','',7.38E+01,1500,0
1,1,5,2500,'POOL',2,2,157504,765,'y1004','',7.58E+01,2500,1
2,7,5,2000,'DETECTIVE',2,2,162505,925,'y1004','',7.83E+01,2000,0
0,6,5,2500,'MARCH',2,2,167004,1321,'y1004','',8.05E+01,2500,5
0,1,5,2000,'REAL',3,22,172004,1011,'y1004','',8.30E+01,2000,1
1,2,5,2500,'SPIRIT',2,2,176504,2502,'y1004','',8.53E+01,2500,1
1,1,5,2500,'EXCHANGE',2,2,181505,1556,'y1004','',8.78E+01,2500,1
0,1,5,1500,'DATE',2,2,186504,1037,'y1004','',9.03E+01,1500,1
1,6,5,3000,'AGE',2,2,190504,862,'y1004','',9.23E+01,3000,5
1,6,5,2000,'INSTITUTE',2,2,196005,2042,'y1004','',9.50E+01,2000,5
2,7,5,2500,'TASTE',2,2,200504,1158,'y1004','',9.73E+01,2500,0
0,6,5,1500,'NEWS',2,2,205504,948,'y1004','',9.98E+01,1500,5
2,7,5,2000,'YOUTH',2,2,209504,1118,'y1004','',1.02E+02,2000,0
2,7,5,2000,'SONG',2,2,214004,724,'y1004','',1.04E+02,2000,0
0,5,5,2000,'BAND',99,0,218504,Inf,'y1004','',1.06E+02,2000,5
1,3,5,1500,'BUY',3,22,223004,2009,'y1004','_22',1.09E+02,1500,3
0,3,5,2000,'SHAPE',2,2,227005,1073,'y1004','',1.11E+02,2000,3
0,3,5,1500,'MACHINE',2,2,231505,784,'y1004','',1.13E+02,1500,3
0,1,5,1500,'SOLUTION',2,2,235505,739,'y1004','',1.15E+02,1500,1
2,7,5,2000,'CORPS',2,2,239504,1375,'y1004','',1.17E+02,2000,0
1,6,5,2000,'CAPACITY',2,2,244005,439,'y1004','',1.19E+02,2000,5
2,7,5,2500,'INFORMATION',2,2,248505,2535,'y1004','_2',1.21E+02,2500,0
2,7,5,3000,'BEAR',2,2,253505,2430,'y1004','_2',1.24E+02,3000,0
1,5,5,1500,'CONDITION',99,0,259005,Inf,'y1004','',1.27E+02,1500,5
2,7,5,2000,'TEST',2,2,263004,666,'y1004','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',2,2,267504,1302,'y1004','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',3,22,272505,716,'y1004','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',2,2,277504,952,'y1004','',1.36E+02,2000,0
1,3,5,3000,'PLAN',99,0,282004,Inf,'y1004','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',2,2,287505,607,'y1004','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',2,2,291504,1028,'y1004','',1.43E+02,1500,5
0,4,5,2000,'SEA',2,2,295504,2428,'y1004','_2',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',2,2,300005,1007,'y1004','',1.47E+02,1500,3
0,5,5,1500,'KILL',3,22,304004,659,'y1004','',1.49E+02,1500,5
2,7,5,2500,'SHOP',2,2,308004,744,'y1004','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',2,2,313004,729,'y1004','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',3,22,318005,2089,'y1004','_2',1.56E+02,2500,3
2,7,5,2000,'REPORT',2,2,323005,819,'y1004','',1.59E+02,2000,0
2,7,5,2000,'TRUST',2,2,327504,3230,'y1004','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',3,22,2022,1067,'y1033','',-1.99E+00,2000,1
0,5,1,2000,'THROAT',3,22,6518,1102,'y1033','',2.59E-01,2000,5
1,6,1,2500,'CONCLUSION',1,14,11007,2138,'y1033','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',1,14,16006,1229,'y1033','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',2,2,21006,1499,'y1033','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',2,2,25006,1450,'y1033','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',1,14,30006,1860,'y1033','',1.20E+01,2000,3
0,6,1,2500,'NONE',3,22,34506,865,'y1033','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',3,14,39507,2199,'y1033','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',3,22,43506,906,'y1033','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',2,2,48506,1726,'y1033','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',1,14,52506,1551,'y1033','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',3,14,57506,1416,'y1033','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62506,1257,'y1033','',2.83E+01,3000,0
2,7,1,2500,'FIRM',3,14,68006,1652,'y1033','',3.10E+01,2500,0
0,1,1,2500,'SPITE',3,22,73006,1132,'y1033','',3.35E+01,2500,1
0,4,1,1500,'OPINION',3,22,78006,1228,'y1033','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82006,1548,'y1033','',3.80E+01,2500,0
0,3,1,1500,'PULL',3,22,87006,923,'y1033','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',2,2,91007,1587,'y1033','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',3,14,95006,1149,'y1033','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',3,22,99506,799,'y1033','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',1,14,104006,1354,'y1033','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',2,2,108506,1854,'y1033','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',3,14,112506,2760,'y1033','',5.33E+01,2500,0
0,4,1,1500,'GOAL',1,14,117506,1985,'y1033','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',1,14,121506,1625,'y1033','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',3,22,126006,1090,'y1033','',6.00E+01,3000,5
1,1,1,1500,'FAT',3,22,131506,711,'y1033','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',2,2,135506,2226,'y1033','',6.48E+01,2500,1
1,2,1,1500,'MINOR',1,14,140506,1321,'y1033','',6.73E+01,1500,1
0,4,1,2500,'HOPE',3,22,144506,746,'y1033','',6.93E+01,2500,3
1,2,1,2500,'FRONT',1,14,149506,1217,'y1033','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154506,1407,'y1033','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',3,14,158506,1447,'y1033','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',3,14,164006,1123,'y1033','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',3,22,169006,1133,'y1033','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',3,14,173506,1718,'y1033','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',1,14,177506,1303,'y1033','',8.58E+01,1500,3
0,2,1,2000,'CALL',3,22,181506,864,'y1033','',8.78E+01,2000,1
0,3,1,1500,'FELL',3,22,186006,949,'y1033','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',3,14,190006,1674,'y1033','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',3,22,194506,894,'y1033','',9.43E+01,2000,1
0,1,1,1500,'METHOD',1,14,199006,2435,'y1033','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203006,845,'y1033','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',2,2,207506,2295,'y1033','',1.01E+02,2500,3
1,1,1,2500,'REASON',1,14,212506,1895,'y1033','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217506,991,'y1033','',1.06E+02,1500,0
1,5,1,1500,'BILL',2,2,221506,1626,'y1033','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',2,2,225506,2591,'y1033','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',1,14,230006,1371,'y1033','',1.12E+02,2000,5
0,1,1,1500,'FORT',3,22,234506,977,'y1033','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',3,22,238506,912,'y1033','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',3,22,243506,1097,'y1033','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247506,887,'y1033','',1.21E+02,1500,0
1,3,1,2500,'FOOT',1,14,251506,1778,'y1033','',1.23E+02,2500,3
2,7,1,2000,'UNIT',3,14,256507,1462,'y1033','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',2,2,261006,3338,'y1033','',1.28E+02,2500,0
1,6,1,3000,'SHOT',3,22,266006,1788,'y1033','',1.30E+02,3000,5
0,6,1,2000,'BATTLE',3,22,271506,879,'y1033','',1.33E+02,2000,5
2,7,1,1500,'COLD',2,2,276006,1299,'y1033','',1.35E+02,1500,0
2,7,1,2000,'DRINK',3,14,280006,979,'y1033','',1.37E+02,2000,0
2,7,1,2000,'DIE',3,14,284506,1129,'y1033','',1.39E+02,2000,0
1,2,1,2000,'POET',1,14,289006,1340,'y1033','',1.42E+02,2000,1
2,7,1,1500,'STAND',2,2,293506,1265,'y1033','',1.44E+02,1500,0
0,3,1,2500,'FALL',3,22,297506,665,'y1033','',1.46E+02,2500,3
2,7,1,2500,'CELL',3,14,302506,1360,'y1033','',1.48E+02,2500,0
0,6,1,2000,'CONTRACT',2,2,307506,1751,'y1033','',1.51E+02,2000,5
2,7,1,2000,'KID',3,14,312006,1461,'y1033','',1.53E+02,2000,0
2,7,1,2000,'MEAN',3,14,316506,1081,'y1033','',1.55E+02,2000,0
0,2,1,3000,'CARE',3,22,321006,1006,'y1033','',1.58E+02,3000,1
0,4,1,3000,'HALL',2,2,326506,1162,'y1033','',1.60E+02,3000,3
0,5,2,1500,'PRODUCT',3,22,2007,1392,'y1033','',-2.00E+00,1500,5
1,4,2,3000,'MARRIAGE',3,22,6006,1273,'y1033','',3.00E-03,3000,3
0,2,2,1500,'SIGNAL',1,14,11506,1278,'y1033','',2.75E+00,1500,1
1,4,2,1500,'RACE',2,2,15506,1414,'y1033','',4.75E+00,1500,3
0,1,2,1500,'LORD',3,22,19506,894,'y1033','',6.75E+00,1500,1
1,5,2,2500,'WEIGHT',3,22,23513,1112,'y1033','',8.76E+00,2500,5
1,4,2,2500,'GUY',1,14,28506,844,'y1033','',1.13E+01,2500,3
0,5,2,2000,'BOX',3,22,33506,950,'y1033','',1.38E+01,2000,5
1,1,2,2500,'COST',1,14,38006,1020,'y1033','',1.60E+01,2500,1
0,1,2,1500,'SCENE',3,22,43006,930,'y1033','',1.85E+01,1500,1
2,7,2,1500,'ENGINE',2,2,47006,1160,'y1033','',2.05E+01,1500,0
2,7,2,2000,'EXPRESSION',3,14,51006,1411,'y1033','',2.25E+01,2000,0
0,5,2,1500,'PIECE',3,22,55506,1621,'y1033','',2.48E+01,1500,5
1,1,2,2500,'MONEY',1,14,59506,1341,'y1033','',2.68E+01,2500,1
0,4,2,3000,'WIN',3,22,64506,816,'y1033','',2.93E+01,3000,3
0,2,2,2000,'DEEP',1,14,70006,1812,'y1033','',3.20E+01,2000,1
2,7,2,1500,'DIVISION',3,14,74506,832,'y1033','',3.43E+01,1500,0
1,3,2,1500,'CENTURY',2,2,78506,2032,'y1033','',3.63E+01,1500,3
2,7,2,2000,'PRODUCTION',2,2,82506,1437,'y1033','',3.83E+01,2000,0
1,5,2,1500,'INFLUENCE',1,14,87006,1308,'y1033','',4.05E+01,1500,5
2,7,2,2500,'BAR',3,14,91006,938,'y1033','',4.25E+01,2500,0
1,6,2,3000,'HILL',1,14,96006,928,'y1033','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101506,1974,'y1033','',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',2,2,106006,1394,'y1033','',5.00E+01,2000,1
2,7,2,2000,'MEMORY',3,14,110506,1279,'y1033','',5.23E+01,2000,0
2,7,2,2500,'CORPORATION',1,22,115006,1314,'y1033','',5.45E+01,2500,0
1,2,2,2500,'STORE',2,2,120006,1595,'y1033','',5.70E+01,2500,1
1,6,2,2000,'BREATH',3,22,125006,1420,'y1033','',5.95E+01,2000,5
0,4,2,2500,'MAJORITY',3,22,129506,1845,'y1033','',6.18E+01,2500,3
0,3,2,1500,'DIFFERENCE',1,14,134506,1620,'y1033','',6.43E+01,1500,3
1,4,2,2000,'TRIAL',2,2,138507,1255,'y1033','',6.63E+01,2000,3
2,7,2,2000,'PAGE',3,14,143006,1131,'y1033','',6.85E+01,2000,0
0,1,2,2000,'COUNCIL',3,22,147506,966,'y1033','',7.08E+01,2000,1
2,7,2,2500,'ROLE',3,14,152005,1117,'y1033','',7.30E+01,2500,0
2,7,2,2000,'ATMOSPHERE',3,14,157006,842,'y1033','',7.55E+01,2000,0
0,5,2,2500,'TROUBLE',3,22,161506,1087,'y1033','',7.78E+01,2500,5
2,7,2,2000,'CHINA',3,14,166506,782,'y1033','',8.03E+01,2000,0
2,7,2,1500,'TRY',3,14,171006,1173,'y1033','',8.25E+01,1500,0
2,7,2,1500,'PROFESSOR',2,2,175006,2018,'y1033','',8.45E+01,1500,0
0,2,2,2000,'CUT',3,22,179006,1348,'y1033','',8.65E+01,2000,1
0,6,2,1500,'THEME',3,22,183506,1533,'y1033','',8.88E+01,1500,5
1,3,2,2500,'PRIVATE',1,14,187506,2129,'y1033','',9.08E+01,2500,3
2,7,2,1500,'BUDGET',1,22,192506,2399,'y1033','',9.33E+01,1500,0
1,1,2,3000,'RESPECT',1,14,196506,1854,'y1033','',9.53E+01,3000,1
2,7,2,1500,'SEAT',3,14,202006,964,'y1033','',9.80E+01,1500,0
0,6,2,2500,'TERM',3,22,206006,1605,'y1033','',1.00E+02,2500,5
0,6,2,2500,'REAR',3,22,211006,880,'y1033','',1.03E+02,2500,5
1,2,2,2500,'WAIT',1,14,216006,1250,'y1033','',1.05E+02,2500,1
2,7,2,2500,'EVIDENCE',3,14,221006,1020,'y1033','',1.08E+02,2500,0
2,7,2,2500,'MORNING',3,14,226006,921,'y1033','',1.10E+02,2500,0
0,3,2,2000,'DUTY',3,22,231006,866,'y1033','',1.13E+02,2000,3
0,4,2,3000,'LEAD',2,2,235506,1886,'y1033','',1.15E+02,3000,3
2,7,2,2000,'OPENING',3,14,241006,947,'y1033','',1.18E+02,2000,0
2,7,2,1500,'AGREEMENT',3,14,245507,2651,'y1033','',1.20E+02,1500,0
2,7,2,3000,'BAY',3,14,249506,872,'y1033','',1.22E+02,3000,0
0,4,2,1500,'DREAM',1,14,255006,1172,'y1033','',1.25E+02,1500,3
2,7,2,1500,'FILL',3,14,259006,1673,'y1033','',1.27E+02,1500,0
2,7,2,2500,'MAIN',2,2,263006,1313,'y1033','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',1,14,268006,1528,'y1033','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',3,22,273006,993,'y1033','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',3,22,277506,764,'y1033','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',2,2,282506,1279,'y1033','',1.38E+02,2500,3
2,7,2,2000,'TRIP',3,14,287506,1319,'y1033','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',1,14,292006,1004,'y1033','',1.43E+02,1500,5
1,6,2,2000,'RISK',1,14,296006,1275,'y1033','',1.45E+02,2000,5
0,6,2,2000,'EDGE',1,14,300506,1240,'y1033','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',2,2,305006,1570,'y1033','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309005,706,'y1033','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',3,22,313506,751,'y1033','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',1,14,318506,2276,'y1033','',1.56E+02,1500,3
1,5,2,2500,'DROVE',1,14,322506,751,'y1033','',1.58E+02,2500,5
1,3,2,2000,'LEADER',3,22,327506,1357,'y1033','',1.61E+02,2000,3
2,7,3,2500,'LIE',3,14,2006,2136,'y1033','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',3,22,7006,1186,'y1033','',5.03E-01,1500,5
1,1,3,2000,'RISE',1,14,11006,1491,'y1033','',2.50E+00,2000,1
1,5,3,2000,'STOP',2,2,15506,2237,'y1033','',4.75E+00,2000,5
1,1,3,1500,'DESK',2,2,20006,1827,'y1033','',7.00E+00,1500,1
0,6,3,1500,'COURT',3,22,24006,992,'y1033','',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',1,14,28007,2111,'y1033','',1.10E+01,2000,5
1,2,3,2500,'WISH',1,14,32506,1758,'y1033','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',1,14,37506,1883,'y1033','',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',3,22,41506,923,'y1033','',1.78E+01,1500,5
2,7,3,2000,'FEAR',2,2,45506,1388,'y1033','',1.98E+01,2000,0
1,6,3,2500,'COOL',1,14,50006,924,'y1033','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',2,2,55007,2263,'y1033','',2.45E+01,2500,1
0,3,3,2000,'THEORY',3,22,60006,1439,'y1033','',2.70E+01,2000,3
2,7,3,1500,'BREAK',2,2,64506,2919,'y1033','',2.93E+01,1500,0
1,3,3,2000,'PORTION',1,14,68507,949,'y1033','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',1,14,73006,1280,'y1033','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',3,14,77506,805,'y1033','',3.58E+01,1500,0
0,1,3,2000,'PHASE',1,14,81506,1110,'y1033','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',3,14,86006,1801,'y1033','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90006,1696,'y1033','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',1,14,95006,2051,'y1033','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',3,14,100006,1456,'y1033','',4.70E+01,3000,0
2,7,3,2500,'MISS',3,14,105506,1027,'y1033','',4.98E+01,2500,0
2,7,3,1500,'LOVE',3,14,110506,862,'y1033','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',2,2,114506,1972,'y1033','',5.43E+01,1500,3
1,4,3,2500,'KEEP',1,14,118506,1707,'y1033','',5.63E+01,2500,3
2,7,3,2000,'MONTH',2,2,123506,2123,'y1033','',5.88E+01,2000,0
0,1,3,2000,'DEGREE',1,14,128006,1353,'y1033','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132506,1933,'y1033','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',3,22,137506,999,'y1033','',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',2,2,142006,1824,'y1033','',6.80E+01,2500,0
1,2,3,2000,'POETRY',1,14,147006,2159,'y1033','',7.05E+01,2000,1
0,2,3,1500,'STEP',1,14,151506,1799,'y1033','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',1,14,155507,2074,'y1033','',7.48E+01,2500,1
0,4,3,1500,'THICK',2,2,160506,1855,'y1033','',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164506,1415,'y1033','',7.93E+01,2000,0
2,7,3,2500,'PERSON',3,14,169006,1815,'y1033','',8.15E+01,2500,0
2,7,3,2500,'MARKET',3,14,174006,1396,'y1033','',8.40E+01,2500,0
1,3,3,3000,'RIVER',1,14,179006,1551,'y1033','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',3,14,184506,1886,'y1033','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',2,2,189506,1847,'y1033','',9.18E+01,1500,5
0,2,3,2500,'RELATION',3,22,193506,1132,'y1033','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',1,14,198506,1597,'y1033','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',3,14,203006,1027,'y1033','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',3,14,207506,2118,'y1033','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',1,14,212006,1943,'y1033','',1.03E+02,1500,5
2,7,3,1500,'TAX',3,14,216006,1113,'y1033','',1.05E+02,1500,0
0,6,3,1500,'SHORE',3,22,220006,863,'y1033','',1.07E+02,1500,5
2,7,3,1500,'SPRING',2,2,224006,2179,'y1033','',1.09E+02,1500,0
1,4,3,2500,'JACK',1,14,228006,1259,'y1033','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',3,14,233007,1398,'y1033','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',3,14,237506,1029,'y1033','',1.16E+02,3000,0
0,6,3,1500,'NECK',3,22,243006,1040,'y1033','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',1,14,247006,2065,'y1033','',1.21E+02,1500,5
2,7,3,2500,'LACK',3,14,251006,2770,'y1033','',1.23E+02,2500,0
0,2,3,2000,'CAPTAIN',3,22,256006,610,'y1033','',1.25E+02,2000,1
1,5,3,1500,'TASK',1,14,260506,911,'y1033','',1.27E+02,1500,5
0,1,3,1500,'MOON',1,14,264506,886,'y1033','',1.29E+02,1500,1
2,7,3,1500,'TOWN',3,14,268506,1516,'y1033','',1.31E+02,1500,0
2,7,3,2500,'CAREER',3,14,272506,1891,'y1033','',1.33E+02,2500,0
0,3,3,2500,'CIRCLE',3,22,277506,987,'y1033','',1.36E+02,2500,3
0,3,3,2500,'DEPARTMENT',3,22,282506,1647,'y1033','',1.38E+02,2500,3
0,4,3,2000,'FAST',2,2,287506,2052,'y1033','',1.41E+02,2000,3
1,2,3,2000,'PAIR',1,14,292006,1417,'y1033','',1.43E+02,2000,1
1,4,3,2500,'SECRETARY',3,22,296506,733,'y1033','',1.45E+02,2500,3
0,2,3,2500,'DEAL',2,2,301507,1507,'y1033','',1.48E+02,2500,1
1,1,3,2000,'RED',1,14,306506,783,'y1033','',1.50E+02,2000,1
1,6,3,3000,'HALF',3,22,311006,1003,'y1033','',1.53E+02,3000,5
0,4,3,3000,'STUDENT',3,22,316506,1759,'y1033','',1.55E+02,3000,3
1,4,3,2000,'FRAME',1,14,322006,1754,'y1033','',1.58E+02,2000,3
0,5,3,3000,'COLLEGE',3,22,326506,1299,'y1033','',1.60E+02,3000,5
1,2,4,2500,'PROPERTY',1,14,2006,2158,'y1033','',-2.00E+00,2500,1
1,6,4,3000,'WEST',1,14,7006,919,'y1033','',5.03E-01,3000,5
1,3,4,1500,'EVENT',1,14,12506,1014,'y1033','',3.25E+00,1500,3
2,7,4,1500,'PLAY',3,14,16507,1243,'y1033','',5.25E+00,1500,0
2,7,4,1500,'SPEECH',3,14,20507,1573,'y1033','',7.25E+00,1500,0
0,3,4,2500,'TALK',1,14,24506,1260,'y1033','',9.25E+00,2500,3
1,6,4,2000,'DUST',1,14,29506,1485,'y1033','',1.18E+01,2000,5
1,4,4,2500,'COLUMN',2,2,34006,1310,'y1033','',1.40E+01,2500,3
2,7,4,2500,'COVER',3,14,39006,1855,'y1033','',1.65E+01,2500,0
2,7,4,2000,'WEEK',3,14,44006,1586,'y1033','',1.90E+01,2000,0
2,7,4,2000,'ESTATE',3,14,48506,1236,'y1033','',2.13E+01,2000,0
1,6,4,2000,'TRAIN',1,14,53006,1976,'y1033','',2.35E+01,2000,5
1,5,4,2500,'QUESTION',1,14,57506,1691,'y1033','',2.58E+01,2500,5
0,1,4,3000,'POSITION',3,22,62506,1227,'y1033','',2.83E+01,3000,1
1,5,4,2500,'FAIR',1,14,68006,1527,'y1033','',3.10E+01,2500,5
1,5,4,2000,'MANAGEMENT',2,2,73007,1761,'y1033','',3.35E+01,2000,5
0,6,4,2000,'TRAVEL',3,22,77506,1548,'y1033','',3.58E+01,2000,5
0,6,4,2500,'MASTER',3,22,82006,1208,'y1033','',3.80E+01,2500,5
1,2,4,2000,'AIR',1,14,87005,1399,'y1033','',4.05E+01,2000,1
2,7,4,1500,'SAVE',2,2,91506,1918,'y1033','',4.28E+01,1500,0
1,1,4,1500,'BIT',1,14,95506,1119,'y1033','',4.48E+01,1500,1
0,6,4,2000,'KING',3,22,99506,1069,'y1033','',4.68E+01,2000,5
1,1,4,2500,'BEAT',2,2,104006,1344,'y1033','',4.90E+01,2500,1
0,1,4,3000,'DANCE',1,14,109006,1634,'y1033','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',2,2,114506,1300,'y1033','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',3,14,119506,1125,'y1033','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',3,22,124507,804,'y1033','',5.93E+01,2500,5
1,1,4,1500,'PEACE',1,14,129506,1366,'y1033','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',2,2,133506,2051,'y1033','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',3,14,138006,1601,'y1033','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',2,2,143006,2031,'y1033','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',1,14,148006,712,'y1033','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',1,14,152506,1502,'y1033','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',3,22,157006,1232,'y1033','',7.55E+01,1500,3
2,7,4,2500,'MOVE',3,14,161006,982,'y1033','',7.75E+01,2500,0
2,7,4,1500,'COAST',3,14,166006,1098,'y1033','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',2,2,170008,1751,'y1033','',8.20E+01,2000,0
0,3,4,1500,'CROWD',1,14,174506,1238,'y1033','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',3,14,178506,1243,'y1033','',8.63E+01,1500,0
2,7,4,1500,'EQUIPMENT',3,14,182506,964,'y1033','',8.83E+01,1500,0
2,7,4,2500,'OIL',3,14,186505,845,'y1033','',9.03E+01,2500,0
0,4,4,3000,'IMPACT',1,14,191506,1874,'y1033','',9.28E+01,3000,3
1,4,4,1500,'SPOKE',1,14,197006,1904,'y1033','',9.55E+01,1500,3
2,7,4,1500,'ISSUE',3,14,201006,1640,'y1033','',9.75E+01,1500,0
0,3,4,1500,'FLOOR',1,14,205006,1855,'y1033','',9.95E+01,1500,3
0,5,4,1500,'AUDIENCE',2,2,209006,2695,'y1033','',1.02E+02,1500,5
2,7,4,2000,'NOTICE',3,14,213006,1570,'y1033','',1.04E+02,2000,0
0,4,4,2500,'LOSS',1,14,217506,731,'y1033','',1.06E+02,2500,3
2,7,4,2000,'CONFERENCE',3,14,222506,1251,'y1033','',1.08E+02,2000,0
2,7,4,2000,'UNIFORM',3,14,227006,1266,'y1033','',1.11E+02,2000,0
1,2,4,2500,'INSTANCE',2,2,231506,1386,'y1033','',1.13E+02,2500,1
0,4,4,2000,'STAFF',1,14,236506,1827,'y1033','',1.15E+02,2000,3
0,2,4,2000,'ORCHESTRA',3,22,241006,927,'y1033','',1.18E+02,2000,1
1,4,4,2000,'INDIVIDUAL',2,2,245506,1477,'y1033','',1.20E+02,2000,3
2,7,4,1500,'CONTENT',3,14,250006,922,'y1033','',1.22E+02,1500,0
2,7,4,3000,'CLOSER',3,14,254007,1637,'y1033','',1.24E+02,3000,0
