'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
0,6,4,2500,'MASTER',2,2,82006,2671,'o263','',3.80E+01,2500,5
1,2,4,2000,'AIR',1,14,87005,1787,'o263','',4.05E+01,2000,1
2,7,4,1500,'SAVE',3,14,91505,1948,'o263','',4.28E+01,1500,0
1,1,4,1500,'BIT',1,14,95506,2357,'o263','',4.48E+01,1500,1
0,6,4,2000,'KING',1,14,99507,1396,'o263','',4.68E+01,2000,5
1,1,4,2500,'BEAT',2,2,104005,2318,'o263','',4.90E+01,2500,1
0,1,4,3000,'DANCE',3,22,109006,1666,'o263','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',2,2,114506,1881,'o263','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',2,2,119506,2106,'o263','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',3,22,124506,1451,'o263','',5.93E+01,2500,5
1,1,4,1500,'PEACE',3,22,129506,1187,'o263','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',2,2,133506,2154,'o263','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',3,14,138006,2413,'o263','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',2,2,143006,1974,'o263','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',1,14,148007,2256,'o263','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',1,14,152507,1936,'o263','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',3,22,157006,1487,'o263','',7.55E+01,1500,3
2,7,4,2500,'MOVE',2,2,161006,1938,'o263','',7.75E+01,2500,0
2,7,4,1500,'COAST',1,22,166006,2528,'o263','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',2,2,170006,2598,'o263','',8.20E+01,2000,0
0,3,4,1500,'CROWD',2,2,174506,1268,'o263','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',3,14,178506,2499,'o263','',8.63E+01,1500,0
2,7,4,1500,'EQUIPMENT',2,2,182506,2074,'o263','',8.83E+01,1500,0
2,7,4,2500,'OIL',3,14,186505,1830,'o263','',9.03E+01,2500,0
0,4,4,3000,'IMPACT',2,2,191506,2029,'o263','',9.28E+01,3000,3
1,4,4,1500,'SPOKE',1,14,197006,2161,'o263','',9.55E+01,1500,3
2,7,4,1500,'ISSUE',2,2,201006,2086,'o263','',9.75E+01,1500,0
0,3,4,1500,'FLOOR',2,2,205006,2221,'o263','',9.95E+01,1500,3
0,5,4,1500,'AUDIENCE',3,22,209006,1661,'o263','',1.02E+02,1500,5
2,7,4,2000,'NOTICE',2,2,213006,2511,'o263','',1.04E+02,2000,0
0,4,4,2500,'LOSS',2,2,217506,1481,'o263','',1.06E+02,2500,3
2,7,4,2000,'CONFERENCE',1,22,222506,1291,'o263','',1.08E+02,2000,0
2,7,4,2000,'UNIFORM',3,14,227006,2801,'o263','',1.11E+02,2000,0
1,2,4,2500,'INSTANCE',2,2,231506,1357,'o263','',1.13E+02,2500,1
0,4,4,2000,'STAFF',3,22,236506,1677,'o263','',1.15E+02,2000,3
0,2,4,2000,'ORCHESTRA',3,22,241006,1342,'o263','',1.18E+02,2000,1
1,4,4,2000,'INDIVIDUAL',2,2,245506,2017,'o263','',1.20E+02,2000,3
2,7,4,1500,'CONTENT',1,22,250006,1623,'o263','',1.22E+02,1500,0
2,7,4,3000,'CLOSER',3,14,254006,1888,'o263','',1.24E+02,3000,0
0,5,4,1500,'MASS',3,22,259506,1498,'o263','',1.27E+02,1500,5
0,1,4,1500,'POST',2,2,263506,1813,'o263','',1.29E+02,1500,1
0,2,4,1500,'COMBINATION',2,2,267506,2029,'o263','',1.31E+02,1500,1
1,4,4,2000,'BACKGROUND',2,2,271506,2124,'o263','',1.33E+02,2000,3
0,6,4,3000,'UNIVERSITY',3,22,276006,1272,'o263','',1.35E+02,3000,5
2,7,4,2000,'SECURITY',1,22,281506,1947,'o263','',1.38E+02,2000,0
2,7,4,2500,'VOTE',2,2,286006,2133,'o263','',1.40E+02,2500,0
2,7,4,1500,'HOTEL',3,14,291006,2033,'o263','',1.43E+02,1500,0
1,3,4,2500,'RATE',3,22,295006,1423,'o263','',1.45E+02,2500,3
1,6,4,1500,'CHIEF',2,2,300006,2504,'o263','',1.47E+02,1500,5
0,2,4,2500,'EVENING',2,2,304006,1589,'o263','',1.49E+02,2500,1
0,4,4,2500,'FIGHT',3,22,309006,2374,'o263','',1.52E+02,2500,3
1,2,4,2500,'PARK',1,14,314006,2167,'o263','',1.54E+02,2500,1
0,2,4,2000,'GOLD',1,14,319005,2018,'o263','',1.57E+02,2000,1
0,3,4,2000,'SIGN',2,2,323506,1573,'o263','',1.59E+02,2000,3
0,1,4,1500,'PASS',3,22,328006,1553,'o263','',1.61E+02,1500,1
0,3,5,3000,'MEMBER',3,22,2006,2148,'o263','',-2.00E+00,3000,3
2,7,5,1500,'STORY',2,2,7506,1809,'o263','',7.53E-01,1500,0
0,6,5,2500,'CROSS',3,22,11506,1829,'o263','',2.75E+00,2500,5
0,5,5,2500,'PLATFORM',2,2,16506,3344,'o263','',5.25E+00,2500,5
1,2,5,2500,'INCOME',3,22,21506,1624,'o263','',7.75E+00,2500,1
1,4,5,2500,'FLESH',1,14,26506,1900,'o263','',1.03E+01,2500,3
2,7,5,1500,'ADVANTAGE',2,2,31506,1350,'o263','',1.28E+01,1500,0
0,5,5,2000,'CENT',1,14,35506,1390,'o263','',1.48E+01,2000,5
2,7,5,2500,'REVOLUTION',2,2,40007,1882,'o263','',1.70E+01,2500,0
0,3,5,1500,'HEAT',3,22,45006,1515,'o263','',1.95E+01,1500,3
1,4,5,1500,'SKY',2,2,49006,2000,'o263','',2.15E+01,1500,3
2,7,5,2000,'TOUCH',3,14,53006,1440,'o263','',2.35E+01,2000,0
0,2,5,2000,'EAST',3,22,57506,2285,'o263','',2.58E+01,2000,1
1,3,5,2000,'WALL',1,14,62006,2146,'o263','',2.80E+01,2000,3
2,7,5,2500,'COMMAND',2,2,66506,1400,'o263','',3.03E+01,2500,0
1,5,5,1500,'RAIN',2,2,71506,2286,'o263','',3.28E+01,1500,5
1,6,5,2000,'NARROW',1,14,75506,1516,'o263','',3.48E+01,2000,5
0,2,5,1500,'ECONOMY',3,22,80006,1468,'o263','',3.70E+01,1500,1
2,7,5,2500,'WALK',2,2,84006,2308,'o263','',3.90E+01,2500,0
0,4,5,3000,'BABY',2,2,89006,1889,'o263','',4.15E+01,3000,3
2,7,5,1500,'APPROVAL',3,14,94506,1334,'o263','',4.43E+01,1500,0
1,5,5,2000,'JOB',2,2,98506,1420,'o263','',4.63E+01,2000,5
2,7,5,2000,'CATTLE',3,14,103006,1940,'o263','',4.85E+01,2000,0
0,4,5,1500,'BRILLIANT',1,14,107506,1335,'o263','',5.08E+01,1500,3
0,1,5,1500,'FUTURE',2,2,111506,1525,'o263','',5.28E+01,1500,1
2,7,5,2500,'MANNER',2,2,115506,1157,'o263','',5.48E+01,2500,0
1,4,5,1500,'PLEASURE',1,14,120506,1567,'o263','',5.73E+01,1500,3
2,7,5,2000,'HAIR',3,14,124507,2551,'o263','',5.93E+01,2000,0
1,2,5,2500,'BOTTLE',1,14,129006,1282,'o263','',6.15E+01,2500,1
1,5,5,2500,'FILE',3,22,134006,1363,'o263','',6.40E+01,2500,5
0,2,5,3000,'DECISION',2,2,139006,1643,'o263','',6.65E+01,3000,1
2,7,5,1500,'FINE',3,14,144505,1277,'o263','',6.93E+01,1500,0
0,4,5,2500,'ROAD',2,2,148506,1847,'o263','',7.13E+01,2500,3
2,7,5,1500,'NATURE',1,22,153506,1487,'o263','',7.38E+01,1500,0
1,1,5,2500,'POOL',1,14,157506,1072,'o263','',7.58E+01,2500,1
2,7,5,2000,'DETECTIVE',1,22,162506,1677,'o263','',7.83E+01,2000,0
0,6,5,2500,'MARCH',2,2,167006,1563,'o263','',8.05E+01,2500,5
0,1,5,2000,'REAL',2,2,172006,1472,'o263','',8.30E+01,2000,1
1,2,5,2500,'SPIRIT',2,2,176506,1847,'o263','',8.53E+01,2500,1
1,1,5,2500,'EXCHANGE',3,22,181506,1447,'o263','',8.78E+01,2500,1
0,1,5,1500,'DATE',3,22,186505,1719,'o263','',9.03E+01,1500,1
1,6,5,3000,'AGE',1,14,190505,1649,'o263','',9.23E+01,3000,5
1,6,5,2000,'INSTITUTE',3,22,196006,1388,'o263','',9.50E+01,2000,5
2,7,5,2500,'TASTE',2,2,200506,1549,'o263','',9.73E+01,2500,0
0,6,5,1500,'NEWS',3,22,205506,2244,'o263','',9.98E+01,1500,5
2,7,5,2000,'YOUTH',3,14,209506,1695,'o263','',1.02E+02,2000,0
2,7,5,2000,'SONG',2,2,214006,2012,'o263','',1.04E+02,2000,0
0,5,5,2000,'BAND',3,22,218506,2028,'o263','',1.06E+02,2000,5
1,3,5,1500,'BUY',2,2,223006,1489,'o263','',1.09E+02,1500,3
0,3,5,2000,'SHAPE',3,22,227006,1324,'o263','',1.11E+02,2000,3
0,3,5,1500,'MACHINE',2,2,231506,1644,'o263','',1.13E+02,1500,3
0,1,5,1500,'SOLUTION',2,2,235506,1805,'o263','',1.15E+02,1500,1
2,7,5,2000,'CORPS',3,14,239507,1735,'o263','',1.17E+02,2000,0
1,6,5,2000,'CAPACITY',3,22,244006,1321,'o263','',1.19E+02,2000,5
2,7,5,2500,'INFORMATION',2,2,248506,1871,'o263','',1.21E+02,2500,0
2,7,5,3000,'BEAR',2,2,253506,2717,'o263','',1.24E+02,3000,0
1,5,5,1500,'CONDITION',2,2,259006,1952,'o263','',1.27E+02,1500,5
2,7,5,2000,'TEST',1,22,263006,1352,'o263','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',3,22,267506,1957,'o263','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',2,2,272506,1333,'o263','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',2,2,277506,1863,'o263','',1.36E+02,2000,0
1,3,5,3000,'PLAN',1,14,282006,1428,'o263','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',3,22,287506,1989,'o263','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',2,2,291506,1660,'o263','',1.43E+02,1500,5
0,4,5,2000,'SEA',3,22,295507,1333,'o263','',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',2,2,300006,1908,'o263','',1.47E+02,1500,3
0,5,5,1500,'KILL',3,22,304006,1468,'o263','',1.49E+02,1500,5
2,7,5,2500,'SHOP',3,14,308006,2209,'o263','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',2,2,313006,1514,'o263','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',3,22,318006,1474,'o263','',1.56E+02,2500,3
2,7,5,2000,'REPORT',2,2,323006,2275,'o263','',1.59E+02,2000,0
2,7,5,2000,'TRUST',2,2,327506,1830,'o263','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',1,14,2015,2460,'o322','',-1.99E+00,2000,1
0,5,1,2000,'THROAT',2,2,6512,2893,'o322','',2.56E-01,2000,5
1,6,1,2500,'CONCLUSION',2,2,11005,1470,'o322','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',2,2,16005,2121,'o322','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',2,2,21005,2256,'o322','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',2,2,25005,991,'o322','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',1,14,30005,2487,'o322','',1.20E+01,2000,3
0,6,1,2500,'NONE',2,2,34504,2003,'o322','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',2,2,39505,2282,'o322','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',2,2,43504,1338,'o322','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',1,14,48505,2178,'o322','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',2,2,52504,1109,'o322','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',99,13,57505,2713,'o322','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62504,2149,'o322','',2.83E+01,3000,0
2,7,1,2500,'FIRM',2,2,68004,2425,'o322','',3.10E+01,2500,0
0,1,1,2500,'SPITE',1,14,73004,2225,'o322','',3.35E+01,2500,1
0,4,1,1500,'OPINION',1,14,78005,2329,'o322','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82004,1480,'o322','',3.80E+01,2500,0
0,3,1,1500,'PULL',1,14,87004,1136,'o322','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',1,14,91005,2640,'o322','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',2,2,95005,2365,'o322','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',2,2,99504,826,'o322','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',1,14,104004,1562,'o322','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',2,2,108505,2466,'o322','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',3,14,112504,1142,'o322','',5.33E+01,2500,0
0,4,1,1500,'GOAL',2,2,117504,2203,'o322','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',1,14,121505,1802,'o322','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',2,2,126004,2313,'o322','',6.00E+01,3000,5
1,1,1,1500,'FAT',3,22,131504,2558,'o322','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',3,22,135505,2013,'o322','',6.48E+01,2500,1
1,2,1,1500,'MINOR',1,14,140505,1238,'o322','',6.73E+01,1500,1
0,4,1,2500,'HOPE',2,2,144504,2354,'o322','',6.93E+01,2500,3
1,2,1,2500,'FRONT',1,14,149504,1659,'o322','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154504,1140,'o322','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',2,2,158504,2005,'o322','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',3,14,164004,855,'o322','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',1,14,169004,1200,'o322','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',2,2,173505,2650,'o322','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',1,14,177504,1196,'o322','',8.58E+01,1500,3
0,2,1,2000,'CALL',2,2,181504,1581,'o322','',8.78E+01,2000,1
0,3,1,1500,'FELL',1,14,186004,1031,'o322','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',2,2,190005,2586,'o322','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',2,2,194504,2052,'o322','',9.43E+01,2000,1
0,1,1,1500,'METHOD',3,22,199005,2721,'o322','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203004,1762,'o322','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',2,2,207504,1788,'o322','',1.01E+02,2500,3
1,1,1,2500,'REASON',1,14,212505,1667,'o322','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217505,1132,'o322','',1.06E+02,1500,0
1,5,1,1500,'BILL',1,14,221504,1038,'o322','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',1,14,225505,2158,'o322','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',1,14,230004,2489,'o322','',1.12E+02,2000,5
0,1,1,1500,'FORT',2,2,234504,2004,'o322','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',1,14,238505,1763,'o322','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',2,2,243505,2074,'o322','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247504,1055,'o322','',1.21E+02,1500,0
1,3,1,2500,'FOOT',1,14,251504,2190,'o322','',1.23E+02,2500,3
2,7,1,2000,'UNIT',3,14,256504,995,'o322','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',3,14,261004,1296,'o322','',1.28E+02,2500,0
1,6,1,3000,'SHOT',1,14,266004,1611,'o322','',1.30E+02,3000,5
0,6,1,2000,'BATTLE',1,14,271505,2425,'o322','',1.33E+02,2000,5
2,7,1,1500,'COLD',3,14,276004,2427,'o322','',1.35E+02,1500,0
2,7,1,2000,'DRINK',2,2,280005,2761,'o322','',1.37E+02,2000,0
2,7,1,2000,'DIE',3,14,284504,1077,'o322','',1.39E+02,2000,0
1,2,1,2000,'POET',2,2,289004,1407,'o322','',1.42E+02,2000,1
2,7,1,1500,'STAND',2,2,293504,1133,'o322','',1.44E+02,1500,0
0,3,1,2500,'FALL',2,2,297504,798,'o322','',1.46E+02,2500,3
2,7,1,2500,'CELL',3,14,302504,1778,'o322','',1.48E+02,2500,0
0,6,1,2000,'CONTRACT',2,2,307505,1306,'o322','',1.51E+02,2000,5
2,7,1,2000,'KID',3,14,312003,1225,'o322','',1.53E+02,2000,0
2,7,1,2000,'MEAN',3,14,316503,1175,'o322','',1.55E+02,2000,0
0,2,1,3000,'CARE',1,14,321004,2129,'o322','',1.58E+02,3000,1
0,4,1,3000,'HALL',2,2,326504,1234,'o322','',1.60E+02,3000,3
0,5,2,1500,'PRODUCT',1,14,2004,2956,'o322','',-2.00E+00,1500,5
1,4,2,3000,'MARRIAGE',1,14,6005,1885,'o322','',2.50E-03,3000,3
0,2,2,1500,'SIGNAL',2,2,11504,2846,'o322','',2.75E+00,1500,1
1,4,2,1500,'RACE',2,2,15504,946,'o322','',4.75E+00,1500,3
0,1,2,1500,'LORD',2,2,19504,1682,'o322','',6.75E+00,1500,1
1,5,2,2500,'WEIGHT',2,2,23505,1406,'o322','',8.75E+00,2500,5
1,4,2,2500,'GUY',2,2,28504,1447,'o322','',1.13E+01,2500,3
0,5,2,2000,'BOX',2,2,33504,1137,'o322','',1.38E+01,2000,5
1,1,2,2500,'COST',2,2,38004,1023,'o322','',1.60E+01,2500,1
0,1,2,1500,'SCENE',2,2,43004,1843,'o322','',1.85E+01,1500,1
2,7,2,1500,'ENGINE',2,2,47004,2323,'o322','',2.05E+01,1500,0
2,7,2,2000,'EXPRESSION',3,14,51005,2178,'o322','',2.25E+01,2000,0
0,5,2,1500,'PIECE',1,14,55504,1839,'o322','',2.48E+01,1500,5
1,1,2,2500,'MONEY',2,2,59504,1664,'o322','',2.68E+01,2500,1
0,4,2,3000,'WIN',2,2,64504,1689,'o322','',2.93E+01,3000,3
0,2,2,2000,'DEEP',2,2,70004,1100,'o322','',3.20E+01,2000,1
2,7,2,1500,'DIVISION',2,2,74505,2154,'o322','',3.43E+01,1500,0
1,3,2,1500,'CENTURY',1,14,78505,2279,'o322','',3.63E+01,1500,3
2,7,2,2000,'PRODUCTION',2,2,82505,1144,'o322','',3.83E+01,2000,0
1,5,2,1500,'INFLUENCE',1,14,87005,2020,'o322','',4.05E+01,1500,5
2,7,2,2500,'BAR',3,14,91004,1351,'o322','',4.25E+01,2500,0
1,6,2,3000,'HILL',2,2,96004,1276,'o322','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101504,1071,'o322','',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',2,2,106004,1197,'o322','',5.00E+01,2000,1
2,7,2,2000,'MEMORY',2,2,110505,1606,'o322','',5.23E+01,2000,0
2,7,2,2500,'CORPORATION',2,2,115005,1221,'o322','',5.45E+01,2500,0
1,2,2,2500,'STORE',1,14,120004,1642,'o322','',5.70E+01,2500,1
1,6,2,2000,'BREATH',1,14,125004,1683,'o322','',5.95E+01,2000,5
0,4,2,2500,'MAJORITY',1,14,129505,1262,'o322','',6.18E+01,2500,3
0,3,2,1500,'DIFFERENCE',2,2,134505,1622,'o322','',6.43E+01,1500,3
1,4,2,2000,'TRIAL',2,2,138504,743,'o322','',6.63E+01,2000,3
2,7,2,2000,'PAGE',2,2,143004,1139,'o322','',6.85E+01,2000,0
0,1,2,2000,'COUNCIL',2,2,147505,928,'o322','',7.08E+01,2000,1
2,7,2,2500,'ROLE',2,2,152004,1114,'o322','',7.30E+01,2500,0
2,7,2,2000,'ATMOSPHERE',3,14,157005,1349,'o322','',7.55E+01,2000,0
0,5,2,2500,'TROUBLE',2,2,161504,880,'o322','',7.78E+01,2500,5
2,7,2,2000,'CHINA',3,14,166504,935,'o322','',8.03E+01,2000,0
2,7,2,1500,'TRY',3,14,171004,1010,'o322','',8.25E+01,1500,0
2,7,2,1500,'PROFESSOR',2,2,175005,1700,'o322','',8.45E+01,1500,0
0,2,2,2000,'CUT',1,14,179004,951,'o322','',8.65E+01,2000,1
0,6,2,1500,'THEME',1,14,183504,1471,'o322','',8.88E+01,1500,5
1,3,2,2500,'PRIVATE',2,2,187504,1326,'o322','',9.08E+01,2500,3
2,7,2,1500,'BUDGET',3,14,192504,2762,'o322','',9.33E+01,1500,0
1,1,2,3000,'RESPECT',1,14,196504,1527,'o322','',9.53E+01,3000,1
2,7,2,1500,'SEAT',3,14,202004,1837,'o322','',9.80E+01,1500,0
0,6,2,2500,'TERM',2,2,206004,1322,'o322','',1.00E+02,2500,5
0,6,2,2500,'REAR',2,2,211004,1093,'o322','',1.03E+02,2500,5
1,2,2,2500,'WAIT',2,2,216005,1307,'o322','',1.05E+02,2500,1
2,7,2,2500,'EVIDENCE',2,2,221005,1282,'o322','',1.08E+02,2500,0
2,7,2,2500,'MORNING',2,2,226005,797,'o322','',1.10E+02,2500,0
0,3,2,2000,'DUTY',1,14,231004,1524,'o322','',1.13E+02,2000,3
0,4,2,3000,'LEAD',2,2,235504,899,'o322','',1.15E+02,3000,3
2,7,2,2000,'OPENING',3,14,241005,1988,'o322','',1.18E+02,2000,0
2,7,2,1500,'AGREEMENT',2,2,245505,2594,'o322','',1.20E+02,1500,0
2,7,2,3000,'BAY',3,14,249504,1075,'o322','',1.22E+02,3000,0
0,4,2,1500,'DREAM',2,2,255004,1430,'o322','',1.25E+02,1500,3
2,7,2,1500,'FILL',3,14,259004,2515,'o322','',1.27E+02,1500,0
2,7,2,2500,'MAIN',2,2,263004,951,'o322','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',2,2,268004,846,'o322','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',2,2,273004,916,'o322','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',2,2,277505,945,'o322','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',2,2,282505,1126,'o322','',1.38E+02,2500,3
2,7,2,2000,'TRIP',3,14,287504,2227,'o322','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',1,14,292005,2476,'o322','',1.43E+02,1500,5
1,6,2,2000,'RISK',1,14,296004,1803,'o322','',1.45E+02,2000,5
0,6,2,2000,'EDGE',1,14,300504,1913,'o322','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',2,2,305005,1092,'o322','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309004,1923,'o322','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',2,2,313505,1183,'o322','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',2,2,318505,1018,'o322','',1.56E+02,1500,3
1,5,2,2500,'DROVE',1,14,322504,919,'o322','',1.58E+02,2500,5
1,3,2,2000,'LEADER',2,2,327504,959,'o322','',1.61E+02,2000,3
2,7,3,2500,'LIE',3,14,2004,2766,'o322','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',2,2,7004,1046,'o322','',5.02E-01,1500,5
1,1,3,2000,'RISE',2,2,11004,1091,'o322','',2.50E+00,2000,1
1,5,3,2000,'STOP',2,2,15504,1202,'o322','',4.75E+00,2000,5
1,1,3,1500,'DESK',1,14,20004,1997,'o322','',7.00E+00,1500,1
0,6,3,1500,'COURT',2,2,24004,1117,'o322','',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',2,2,28005,1131,'o322','',1.10E+01,2000,5
1,2,3,2500,'WISH',2,2,32504,1192,'o322','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',3,22,37505,1072,'o322','',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',1,14,41505,2142,'o322','',1.78E+01,1500,5
2,7,3,2000,'FEAR',2,2,45504,1248,'o322','',1.98E+01,2000,0
1,6,3,2500,'COOL',2,2,50004,1018,'o322','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',2,2,55005,883,'o322','',2.45E+01,2500,1
0,3,3,2000,'THEORY',2,2,60004,1579,'o322','',2.70E+01,2000,3
2,7,3,1500,'BREAK',2,2,64504,1609,'o322','',2.93E+01,1500,0
1,3,3,2000,'PORTION',1,14,68505,1429,'o322','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',1,14,73005,2034,'o322','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',3,14,77505,1359,'o322','',3.58E+01,1500,0
0,1,3,2000,'PHASE',2,2,81504,1070,'o322','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',2,2,86005,1065,'o322','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90004,1196,'o322','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',1,14,95004,1621,'o322','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',2,2,100004,1341,'o322','',4.70E+01,3000,0
2,7,3,2500,'MISS',3,14,105504,1202,'o322','',4.98E+01,2500,0
2,7,3,1500,'LOVE',3,14,110504,2487,'o322','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',2,2,114505,1301,'o322','',5.43E+01,1500,3
1,4,3,2500,'KEEP',1,14,118504,1527,'o322','',5.63E+01,2500,3
2,7,3,2000,'MONTH',3,14,123505,1437,'o322','',5.88E+01,2000,0
0,1,3,2000,'DEGREE',1,14,128004,1293,'o322','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132505,1012,'o322','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',1,14,137504,1534,'o322','',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',2,2,142005,1193,'o322','',6.80E+01,2500,0
1,2,3,2000,'POETRY',2,2,147004,1524,'o322','',7.05E+01,2000,1
0,2,3,1500,'STEP',2,2,151504,1824,'o322','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',1,14,155505,1869,'o322','',7.48E+01,2500,1
0,4,3,1500,'THICK',1,14,160504,1815,'o322','',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164505,1319,'o322','',7.93E+01,2000,0
2,7,3,2500,'PERSON',2,2,169004,1570,'o322','',8.15E+01,2500,0
2,7,3,2500,'MARKET',2,2,174005,1050,'o322','',8.40E+01,2500,0
1,3,3,3000,'RIVER',1,14,179004,1061,'o322','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',2,2,184505,1720,'o322','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',1,14,189505,1615,'o322','',9.18E+01,1500,5
0,2,3,2500,'RELATION',2,2,193505,2126,'o322','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',1,14,198504,952,'o322','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',3,14,203005,1346,'o322','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',3,14,207505,1407,'o322','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',2,2,212004,958,'o322','',1.03E+02,1500,5
2,7,3,1500,'TAX',3,14,216004,1388,'o322','',1.05E+02,1500,0
0,6,3,1500,'SHORE',2,2,220004,1258,'o322','',1.07E+02,1500,5
2,7,3,1500,'SPRING',3,14,224005,1432,'o322','',1.09E+02,1500,0
1,4,3,2500,'JACK',2,2,228004,1179,'o322','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',3,14,233005,1763,'o322','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',2,2,237504,1789,'o322','',1.16E+02,3000,0
0,6,3,1500,'NECK',1,14,243004,1170,'o322','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',1,14,247004,1075,'o322','',1.21E+02,1500,5
2,7,3,2500,'LACK',2,2,251004,1330,'o322','',1.23E+02,2500,0
